,title_ramowka,redactor,datetime
424,Próbny lot,Karol Berger,2020-11-01 22:00:00
425,Muzyka do rana,,2020-11-07 00:00:00
426,Sobotni brzask,Maciej Jankowski,2020-11-07 07:00:00
427,Mistrzowie grają,Maria Zamachowska ,2020-11-07 10:00:00
428,Deliberatorium,Klaudiusz Slezak,2020-11-07 12:00:00
429,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-11-07 13:00:00
430,Stulecie dziwów,Jerzy Sosnowski,2020-11-07 15:00:00
431,Miłomuzomania,Kinga Krasuska,2020-11-07 16:00:00
432,Próbny lot,Adam Stasiak,2020-11-07 18:00:00
433,Próbny lot,Mikołaj Tyczyński,2020-11-07 19:00:00
434,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-11-07 20:00:00
435,Próbny lot,Paweł Orlikowski,2020-11-07 22:00:00
436,Muzyka do rana,,2020-11-08 00:00:00
437,De Cuba Su Musica,Jose Torres,2020-11-08 08:00:00
438,Bez kolejki,Wojciech Mann,2020-11-08 10:00:00
439,Raczek movie,Tomasz Raczek,2020-11-08 13:00:00
440,Wesoła warszawska fala,Jan Emil Młynarski,2020-11-08 14:00:00
441,Pora siesty,Marcin Kydryński,2020-11-08 15:00:00
442,W głębi duszy,Eliza Michalik,2020-11-08 17:00:00
443,Bon ton,Agnieszka Lipka-Barnett,2020-11-08 18:00:00
444,Czytał Michał Nogaś,Michał Nogaś,2020-11-08 19:00:00
445,Piosennik,Andrzej Poniedzielski,2020-11-08 20:00:00
446,Próbny lot,Karol Berger,2020-11-08 22:00:00
447,Muzyka do rana,,2020-11-14 00:00:00
448,Sobotni brzask,Maciej Jankowski,2020-11-14 07:00:00
449,Mistrzowie grają,Maria Zamachowska ,2020-11-14 10:00:00
450,Deliberatorium,Klaudiusz Slezak,2020-11-14 12:00:00
451,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-11-14 13:00:00
452,Stulecie dziwów,Jerzy Sosnowski,2020-11-14 15:00:00
453,Miłomuzomania,Kinga Krasuska,2020-11-14 16:00:00
454,Próbny lot,Adam Stasiak,2020-11-14 18:00:00
455,Próbny lot,Barbara Gregorczyk,2020-11-14 19:00:00
456,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-11-14 20:00:00
457,Próbny lot,Paweł Orlikowski,2020-11-14 22:00:00
458,Muzyka do rana,,2020-11-15 00:00:00
459,De Cuba Su Musica,Jose Torres,2020-11-15 08:00:00
460,Miłomuzomania,Kinga Krasuska,2020-11-15 10:00:00
461,Raczek movie,Tomasz Raczek,2020-11-15 13:00:00
462,Wesoła warszawska fala,Jan Emil Młynarski,2020-11-15 14:00:00
463,Pora siesty,Marcin Kydryński,2020-11-15 15:00:00
464,W głębi duszy,Eliza Michalik,2020-11-15 17:00:00
465,Bon ton,Agnieszka Lipka-Barnett,2020-11-15 18:00:00
466,Czytał Michał Nogaś,Michał Nogaś,2020-11-15 19:00:00
467,Piosennik,Andrzej Poniedzielski,2020-11-15 20:00:00
468,Próbny lot,Karol Berger,2020-11-15 22:00:00
469,Muzyka do rana,,2020-11-21 00:00:00
470,Sobotni brzask,Maciej Jankowski,2020-11-21 07:00:00
471,Mistrzowie grają,Maria Zamachowska ,2020-11-21 10:00:00
472,Deliberatorium,Klaudiusz Slezak,2020-11-21 12:00:00
473,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-11-21 13:00:00
474,Stulecie dziwów,Jerzy Sosnowski,2020-11-21 15:00:00
475,Miłomuzomania,Kinga Krasuska,2020-11-21 16:00:00
476,Jej historia,Katarzyna Zacharska,2020-11-21 18:00:00
477,Próbny lot,Mikołaj Tyczyński,2020-11-21 19:00:00
478,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-11-21 20:00:00
479,Próbny lot,Paweł Orlikowski,2020-11-21 22:00:00
480,Muzyka do rana,,2020-11-22 00:00:00
481,De Cuba Su Musica,Jose Torres,2020-11-22 08:00:00
482,Bez kolejki,Wojciech Mann,2020-11-22 10:00:00
483,Raczek movie,Tomasz Raczek,2020-11-22 13:00:00
484,Wesoła warszawska fala,Jan Emil Młynarski,2020-11-22 14:00:00
485,Pora siesty,Marcin Kydryński,2020-11-22 15:00:00
486,W głębi duszy,Eliza Michalik,2020-11-22 17:00:00
487,Bon ton,Agnieszka Lipka-Barnett,2020-11-22 18:00:00
488,Czytał Michał Nogaś,Michał Nogaś ,2020-11-22 19:00:00
489,Piosennik,Andrzej Poniedzielski,2020-11-22 20:00:00
490,Próbny lot,Karol Berger,2020-11-22 22:00:00
491,Muzyka do rana,,2020-11-28 00:00:00
492,Sobotni brzask,Maciej Jankowski,2020-11-28 07:00:00
493,Mistrzowie grają,Maria Zamachowska ,2020-11-28 10:00:00
494,Deliberatorium,Beata Grabarczyk,2020-11-28 12:00:00
495,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-11-28 13:00:00
496,Stulecie dziwów,Jerzy Sosnowski,2020-11-28 15:00:00
497,Miłomuzomania,Kinga Krasuska,2020-11-28 16:00:00
498,Jej historia,Katarzyna Zacharska,2020-11-28 18:00:00
499,Próbny lot,Barbara Gregorczyk,2020-11-28 19:00:00
500,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-11-28 20:00:00
501,Próbny lot,Paweł Orlikowski,2020-11-28 22:00:00
502,Muzyka do rana,,2020-11-29 00:00:00
503,De Cuba Su Musica,Jose Torres,2020-11-29 08:00:00
504,Manniak po omacku,Wojciech Mann,2020-11-29 10:00:00
505,Raczek movie,Tomasz Raczek,2020-11-29 13:00:00
506,Wesoła warszawska fala,Jan Emil Młynarski,2020-11-29 14:00:00
507,Pora siesty,Marcin Kydryński,2020-11-29 15:00:00
508,W głębi duszy,Eliza Michalik,2020-11-29 17:00:00
509,Bon ton,Agnieszka Lipka-Barnett,2020-11-29 18:00:00
510,Czytał Michał Nogaś,Michał Nogaś ,2020-11-29 19:00:00
511,Piosennik,Andrzej Poniedzielski,2020-11-29 20:00:00
512,Próbny lot,Karol Berger,2020-11-29 22:00:00
513,Muzyka do rana,,2020-12-05 00:00:00
514,Sobotni brzask,Maciej Jankowski,2020-12-05 07:00:00
515,Mistrzowie grają,Maria Zamachowska,2020-12-05 10:00:00
516,Deliberatorium,Beata Grabarczyk,2020-12-05 12:00:00
517,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-12-05 13:00:00
518,Stulecie dziwów,Jerzy Sosnowski,2020-12-05 15:00:00
519,Miłomuzomania,Kinga Krasuska,2020-12-05 16:00:00
520,Jej historia,Katarzyna Zacharska,2020-12-05 18:00:00
521,Próbny lot,Adam Stasiak,2020-12-05 19:00:00
522,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-12-05 20:00:00
523,Próbny lot,Paweł Orlikowski,2020-12-05 22:00:00
524,Muzyka do rana,,2020-12-06 00:00:00
525,De Cuba Su Musica,Jose Torres,2020-12-06 08:00:00
526,Manniak po omacku,Wojciech Mann,2020-12-06 10:00:00
527,Raczek movie,Tomasz Raczek,2020-12-06 13:00:00
528,Wesoła warszawska fala,Jan Emil Młynarski,2020-12-06 14:00:00
529,Pora siesty,Marcin Kydryński,2020-12-06 15:00:00
530,W głębi duszy,Eliza Michalik ,2020-12-06 17:00:00
531,Bon ton,Agnieszka Lipka-Barnett,2020-12-06 18:00:00
532,Czytał Michał Nogaś,Michał Nogaś ,2020-12-06 19:00:00
533,Piosennik,Andrzej Poniedzielski,2020-12-06 20:00:00
534,Próbny lot,Karol Berger,2020-12-06 22:00:00
535,Muzyka do rana,,2020-12-12 00:00:00
536,Sobotni brzask,Maciej Jankowski,2020-12-12 07:00:00
537,Mistrzowie grają,Maria Zamachowska,2020-12-12 10:00:00
538,Deliberatorium,Beata Grabarczyk,2020-12-12 12:00:00
539,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-12-12 13:00:00
540,Stulecie dziwów,Jerzy Sosnowski,2020-12-12 15:00:00
541,Miłomuzomania,Kinga Krasuska,2020-12-12 16:00:00
542,Jej historia,Katarzyna Zacharska,2020-12-12 18:00:00
543,Próbny lot,Mikołaj Tyczyński,2020-12-12 19:00:00
544,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-12-12 20:00:00
545,Próbny lot,Paweł Orlikowski,2020-12-12 22:00:00
546,Muzyka do rana,,2020-12-13 00:00:00
547,De Cuba Su Musica,Jose Torres,2020-12-13 08:00:00
548,Manniak po omacku,Wojciech Mann,2020-12-13 10:00:00
549,Raczek movie,Tomasz Raczek,2020-12-13 13:00:00
550,Wesoła warszawska fala,Jan Emil Młynarski,2020-12-13 14:00:00
551,Pora siesty,Marcin Kydryński,2020-12-13 15:00:00
552,W głębi duszy,Eliza Michalik ,2020-12-13 17:00:00
553,Bon ton,Agnieszka Lipka-Barnett,2020-12-13 18:00:00
554,Czytał Michał Nogaś,Michał Nogaś,2020-12-13 19:00:00
555,Piosennik,Andrzej Poniedzielski,2020-12-13 20:00:00
556,Próbny lot,Karol Berger,2020-12-13 22:00:00
557,Muzyka do rana,,2020-12-19 00:00:00
558,Sobotni brzask,Maciej Jankowski,2020-12-19 07:00:00
559,Mistrzowie grają,Maria Zamachowska ,2020-12-19 10:00:00
560,Deliberatorium,Beata Grabarczyk,2020-12-19 12:00:00
561,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-12-19 13:00:00
562,Stulecie dziwów,Jerzy Sosnowski,2020-12-19 15:00:00
563,Miłomuzomania,Kinga Krasuska,2020-12-19 16:00:00
564,Jej historia,Katarzyna Zacharska,2020-12-19 18:00:00
565,Próbny lot,Mikołaj Tyczyński,2020-12-19 19:00:00
566,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-12-19 20:00:00
567,Próbny lot,Paweł Orlikowski,2020-12-19 22:00:00
568,Muzyka do rana,,2020-12-20 00:00:00
569,De Cuba Su Musica,Jose Torres,2020-12-20 08:00:00
570,Manniak po omacku,Wojciech Mann,2020-12-20 10:00:00
571,Raczek movie,Tomasz Raczek,2020-12-20 13:00:00
572,Wesoła warszawska fala,Jan Emil Młynarski,2020-12-20 14:00:00
573,Pora siesty,Marcin Kydryński,2020-12-20 15:00:00
574,W głębi duszy,Eliza Michalik,2020-12-20 17:00:00
575,Bon ton,Agnieszka Lipka-Barnett,2020-12-20 18:00:00
576,Czytał Michał Nogaś,Michał Nogaś ,2020-12-20 19:00:00
577,Piosennik,Andrzej Poniedzielski,2020-12-20 20:00:00
578,Próbny lot,Karol Berger,2020-12-20 22:00:00
579,Muzyka do rana,,2020-12-26 00:00:00
580,Sobotni brzask,Maciej Jankowski,2020-12-26 08:00:00
581,Mistrzowie grają,Maria Zamachowska ,2020-12-26 11:00:00
582,Nie tylko hip-hop,Mateusz Andruszkiewicz,2020-12-26 13:00:00
583,Stulecie dziwów,Jerzy Sosnowski,2020-12-26 15:00:00
584,Miłomuzomania,Kinga Krasuska,2020-12-26 16:00:00
585,Nowy Świat po południu,"Michał Porycki, Ksenia Maćczak",2020-12-26 18:00:00
586,Dźwiękowe kontro-wersje,Krzysztof Łuszczewski,2020-12-26 20:00:00
587,Próbny lot,Paweł Orlikowski,2020-12-26 22:00:00
588,Muzyka do rana,,2020-12-27 00:00:00
589,De Cuba Su Musica,Jose Torres,2020-12-27 08:00:00
590,Manniak po omacku,Wojciech Mann,2020-12-27 10:00:00
591,Raczek movie,Tomasz Raczek,2020-12-27 13:00:00
592,Wesoła warszawska fala,Jan Emil Młynarski,2020-12-27 14:00:00
593,Pora siesty,Marcin Kydryński,2020-12-27 15:00:00
594,W głębi duszy,Eliza Michalik,2020-12-27 17:00:00
595,Bon ton,Agnieszka Lipka-Barnett,2020-12-27 18:00:00
596,Czytał Michał Nogaś,Michał Nogaś,2020-12-27 19:00:00
597,Piosennik,Andrzej Poniedzielski,2020-12-27 20:00:00
598,Próbny lot,Karol Berger,2020-12-27 22:00:00
599,Muzyka do rana,,2021-11-29 00:00:00
600,Nowy świt,Mateusz Andruszkiewicz,2021-11-29 06:00:00
601,Cafe de Paris,,2021-11-29 10:00:00
602,W środku dnia,Jan Niebudek,2021-11-29 11:00:00
603,Dziękuję za wypowiedź,Adam Nowak,2021-11-29 14:00:00
604,Nowy Świat po południu,,2021-11-29 16:00:00
605,Strumień zdumień,,2021-11-29 19:00:00
606,Punkt widzenia,Jerzy Sosnowski,2021-11-29 21:00:00
607,Muzyka bardzo poważna,Krzysztof Grabowski,2021-11-29 22:00:00
608,Nasze nocne granie,Jan Janczy,2021-11-30 00:00:00
609,Nasze nocne granie,Kamil Wrona,2021-11-30 01:00:00
610,Muzyka do rana,,2021-11-30 02:00:00
611,Nowy świt,Katarzyna Kasia,2021-11-30 06:00:00
612,Motyw przewodni,Mateusz Kuśmierek,2021-11-30 10:00:00
613,W środku dnia,Mateusz Andruszkiewicz,2021-11-30 11:00:00
614,Personal bigos,,2021-11-30 14:00:00
615,Klimaty na raty,Jan Janczy,2021-11-30 15:00:00
616,Nowy Świat po południu,Michał Porycki,2021-11-30 16:00:00
617,Wagle,,2021-11-30 19:00:00
618,Punkt widzenia,Beata Grabarczyk,2021-11-30 21:00:00
619,90/h,,2021-11-30 22:00:00
620,Muzyka do rana,,2021-12-01 00:00:00
621,Nowy świt,Mateusz Andruszkiewicz,2021-12-01 06:00:00
622,Wszystko gra,Maciej Jankowski,2021-12-01 10:00:00
623,W środku dnia,Jan Niebudek,2021-12-01 11:00:00
624,Dzieci bluesa,,2021-12-01 14:00:00
625,Nowy Świat po południu,Michał Porycki,2021-12-01 16:00:00
626,Badafonia,,2021-12-01 19:00:00
627,Słowo daję,Jarosław Mikołajewski,2021-12-01 21:00:00
628,Muzyka do czytania,,2021-12-01 22:00:00
629,Nasze nocne granie,Michał Porycki,2021-12-02 00:00:00
630,Nasze nocne granie,Maciej Grzenkowicz,2021-12-02 01:00:00
631,Muzyka do rana,,2021-12-02 02:00:00
632,Nowy świt,Katarzyna Kasia,2021-12-02 06:00:00
633,Numer na bis,Maria Zamachowska,2021-12-02 10:00:00
634,W środku dnia,Jan Niebudek,2021-12-02 11:00:00
635,Zamach na dziesiątą muzę,,2021-12-02 14:00:00
636,Nowy Świat po południu,Michał Porycki,2021-12-02 16:00:00
637,Napiór w eterze,Marek Napiórkowski,2021-12-02 19:00:00
638,Punkt widzenia,Beata Grabarczyk,2021-12-02 21:00:00
639,Nocny świat,Mikołaj Kierski,2021-12-02 22:00:00
640,Sejsmograf,,2021-12-02 23:00:00
641,Muzyka do rana,,2021-12-03 00:00:00
642,Poranna Manna,Wojciech Mann,2021-12-03 06:00:00
643,Dobrze nastrojone,,2021-12-03 10:00:00
644,W środku dnia,,2021-12-03 11:00:00
645,Sny kolorowe,Barbara Gregorczyk,2021-12-03 13:00:00
646,Świat nowej muzyki,Bartek Winczewski,2021-12-03 14:00:00
647,Nowy Świat po południu,Michał Porycki,2021-12-03 16:00:00
648,Muzyczny gabinet terapeutyczny,Monika Borzym,2021-12-03 19:00:00
649,RadioAktywni,,2021-12-03 20:00:00
650,Powidoki,,2021-12-03 22:00:00
651,U progu nocy,Kamil Wrona,2021-12-03 23:00:00
652,Koncertowe granie,,2021-12-04 00:00:00
653,Muzyka do rana,,2021-12-04 01:15:00
654,Sobotni brzask,Maciej Jankowski,2021-12-04 07:00:00
655,Koncert życzeń,Joanna Kołaczkowska,2021-12-04 10:00:00
656,Deliberatorium,Beata Grabarczyk,2021-12-04 12:00:00
657,Bon ton,,2021-12-04 13:00:00
658,Radiolokacja,,2021-12-04 14:00:00
659,Stulecie dziwów,,2021-12-04 15:00:00
660,Miłomuzomania,Kinga Krasuska,2021-12-04 16:00:00
661,Mięta do (pop)kultury,,2021-12-04 18:00:00
662,Soulówka,Mikołaj Tyczyński,2021-12-04 19:00:00
663,"Szczyt wszystkiego, czyli każda lista świata",Mateusz Andruszkiewicz,2021-12-04 20:00:00
664,Domówka,,2021-12-04 22:00:00
665,Muzyka do rana,,2021-12-05 00:00:00
666,De Cuba Su Musica,Jose Torres,2021-12-05 08:00:00
667,Zbiory prywatne,,2021-12-05 10:00:00
668,Manniak po omacku,,2021-12-05 11:00:00
669,Raczek movie,,2021-12-05 13:00:00
670,Wesoła warszawska fala,,2021-12-05 14:00:00
671,Pora siesty,Marcin Kydryński,2021-12-05 15:00:00
672,W głębi duszy,,2021-12-05 17:00:00
673,Nie tylko hip-hop,,2021-12-05 18:00:00
674,Czytał Michał Nogaś,Michał Nogaś,2021-12-05 19:00:00
675,Piosennik,Andrzej Poniedzielski,2021-12-05 20:00:00
676,Dobrze nastrojone po polsku,Marcelina Słomian,2021-12-05 22:00:00
677,Osobiste wycieczki,Maciej Grzenkowicz,2021-12-05 23:00:00
678,90/h,,2021-12-06 00:00:00
679,Nowy świt,Katarzyna Kasia,2021-12-06 06:00:00
680,Cafe de Paris,Agnieszka Lipka-Barnett,2021-12-06 10:00:00
681,W środku dnia,Jan Niebudek,2021-12-06 11:00:00
682,Dziękuję za wypowiedź,Adam Nowak,2021-12-06 14:00:00
683,Nowy Świat po południu,Michał Porycki,2021-12-06 16:00:00
684,Strumień zdumień,Jan Chojnacki,2021-12-06 19:00:00
685,Punkt widzenia,Jerzy Sosnowski,2021-12-06 21:00:00
686,Muzyka bardzo poważna,Krzysztof Grabowski,2021-12-06 22:00:00
687,Nasze nocne granie,,2021-12-07 01:00:00
688,Muzyka do rana,,2021-12-07 02:00:00
689,Nowy świt,Katarzyna Kasia,2021-12-07 06:00:00
690,Motyw przewodni,Mateusz Kuśmierek,2021-12-07 10:00:00
691,W środku dnia,Mateusz Andruszkiewicz,2021-12-07 11:00:00
692,Personal bigos,Marcin Mann,2021-12-07 14:00:00
693,Klimaty na raty,Jan Janczy,2021-12-07 15:00:00
694,Nowy Świat po południu,Michał Porycki,2021-12-07 16:00:00
695,Wagle,Wojciech Waglewski,2021-12-07 19:00:00
696,Punkt widzenia,Beata Grabarczyk,2021-12-07 21:00:00
697,90/h,,2021-12-07 22:00:00
698,Muzyka do rana,,2021-12-08 00:00:00
699,Nowy świt,Mateusz Andruszkiewicz,2021-12-08 06:00:00
700,Wszystko gra,Maciej Jankowski,2021-12-08 10:00:00
701,W środku dnia,Jan Niebudek,2021-12-08 11:00:00
702,Dzieci bluesa,,2021-12-08 14:00:00
703,Nowy Świat po południu,Michał Porycki,2021-12-08 16:00:00
704,Badafonia,,2021-12-08 19:00:00
705,Słowo daję,Jarosław Mikołajewski,2021-12-08 21:00:00
706,Muzyka do czytania,,2021-12-08 22:00:00
707,Nasze nocne granie,Michał Porycki,2021-12-09 00:00:00
708,Nasze nocne granie,Maciej Grzenkowicz,2021-12-09 01:00:00
709,Muzyka do rana,,2021-12-09 02:00:00
710,Nowy świt,Katarzyna Kasia,2021-12-09 06:00:00
711,Numer na bis,Maria Zamachowska,2021-12-09 10:00:00
712,W środku dnia,Jan Niebudek,2021-12-09 11:00:00
713,Etykieta zastępcza,,2021-12-09 14:00:00
714,Nowy Świat po południu,Michał Porycki,2021-12-09 16:00:00
715,Napiór w eterze,Marek Napiórkowski,2021-12-09 19:00:00
716,Punkt widzenia,Beata Grabarczyk,2021-12-09 21:00:00
717,Nocny świat,Mikołaj Kierski,2021-12-09 22:00:00
718,Sejsmograf,,2021-12-09 23:00:00
719,Muzyka do rana,,2021-12-10 00:00:00
720,Poranna Manna,Wojciech Mann,2021-12-10 06:00:00
721,Dobrze nastrojone,,2021-12-10 10:00:00
722,W środku dnia,,2021-12-10 11:00:00
723,Sny kolorowe,Barbara Gregorczyk,2021-12-10 13:00:00
724,Świat nowej muzyki,Bartek Winczewski,2021-12-10 14:00:00
725,Nowy Świat po południu,Michał Porycki,2021-12-10 16:00:00
726,Muzyczny gabinet terapeutyczny,Monika Borzym,2021-12-10 19:00:00
727,RadioAktywni,,2021-12-10 20:00:00
728,Powidoki,,2021-12-10 22:00:00
729,U progu nocy,Kamil Wrona,2021-12-10 23:00:00
730,Koncertowe granie,,2021-12-11 00:00:00
731,Muzyka do rana,,2021-12-11 01:15:00
732,Sobotni brzask,Maciej Jankowski,2021-12-11 07:00:00
733,Koncert życzeń,Joanna Kołaczkowska,2021-12-11 10:00:00
734,Deliberatorium,Beata Grabarczyk,2021-12-11 12:00:00
735,Bon ton,,2021-12-11 13:00:00
736,Radiolokacja,,2021-12-11 14:00:00
737,Stulecie dziwów,,2021-12-11 15:00:00
738,Miłomuzomania,Kinga Krasuska,2021-12-11 16:00:00
739,Mięta do (pop)kultury,,2021-12-11 18:00:00
740,Soulówka,Mikołaj Tyczyński,2021-12-11 19:00:00
741,"Szczyt wszystkiego, czyli każda lista świata",Mateusz Andruszkiewicz,2021-12-11 20:00:00
742,Domówka,,2021-12-11 22:00:00
743,Muzyka do rana,,2021-12-12 00:00:00
744,De Cuba Su Musica,Jose Torres,2021-12-12 08:00:00
745,Zbiory prywatne,,2021-12-12 10:00:00
746,Manniak po omacku,,2021-12-12 11:00:00
747,Raczek movie,,2021-12-12 13:00:00
748,Wesoła warszawska fala,,2021-12-12 14:00:00
749,Pora siesty,Marcin Kydryński,2021-12-12 15:00:00
750,W głębi duszy,,2021-12-12 17:00:00
751,Nie tylko hip-hop,,2021-12-12 18:00:00
752,Czytał Michał Nogaś,Michał Nogaś,2021-12-12 19:00:00
753,Piosennik,Andrzej Poniedzielski,2021-12-12 20:00:00
754,Dobrze nastrojone po polsku,Marcelina Słomian,2021-12-12 22:00:00
755,Osobiste wycieczki,Maciej Grzenkowicz,2021-12-12 23:00:00
756,Muzyka do rana,,2021-12-13 00:00:00
757,Nowy świt,Mateusz Andruszkiewicz,2021-12-13 06:00:00
758,Cafe de Paris,Agnieszka Lipka-Barnett,2021-12-13 10:00:00
759,W środku dnia,Jan Niebudek,2021-12-13 11:00:00
760,Dziękuję za wypowiedź,Adam Nowak,2021-12-13 14:00:00
761,Nowy Świat po południu,Michał Porycki,2021-12-13 16:00:00
762,Strumień zdumień,Jan Chojnacki,2021-12-13 19:00:00
763,Punkt widzenia,Jerzy Sosnowski,2021-12-13 21:00:00
764,Muzyka bardzo poważna,Krzysztof Grabowski,2021-12-13 22:00:00
765,Nasze nocne granie,,2021-12-14 01:00:00
766,Nowy świt,Katarzyna Kasia,2021-12-14 02:00:00
767,Nowy świt,Katarzyna Kasia,2021-12-14 06:00:00
768,Motyw przewodni,Mateusz Kuśmierek,2021-12-14 10:00:00
769,W środku dnia,Mateusz Andruszkiewicz,2021-12-14 11:00:00
770,Personal bigos,Marcin Mann,2021-12-14 14:00:00
771,Klimaty na raty,Jan Janczy,2021-12-14 15:00:00
772,Nowy Świat po południu,Michał Porycki,2021-12-14 16:00:00
773,Wagle,Wojciech Waglewski,2021-12-14 19:00:00
774,Punkt widzenia,Beata Grabarczyk,2021-12-14 21:00:00
775,90/h,,2021-12-14 22:00:00
776,Muzyka do rana,,2021-12-15 00:00:00
777,Nowy świt,Mateusz Andruszkiewicz,2021-12-15 06:00:00
778,Wszystko gra,Maciej Jankowski,2021-12-15 10:00:00
779,W środku dnia,Jan Niebudek,2021-12-15 11:00:00
780,Dzieci bluesa,,2021-12-15 14:00:00
781,Nowy Świat po południu,Michał Porycki,2021-12-15 16:00:00
782,Badafonia,,2021-12-15 19:00:00
783,Słowo daję,Jarosław Mikołajewski,2021-12-15 21:00:00
784,Muzyka do czytania,Michał Nogaś,2021-12-15 21:00:00
785,Dobrze nastrojone po polsku,Marcelina Słomian,2021-12-15 21:00:00
786,Nasze nocne granie,Michał Porycki,2021-12-16 00:00:00
787,Nasze nocne granie,Maciej Grzenkowicz,2021-12-16 01:00:00
788,Muzyka do rana,,2021-12-16 02:00:00
789,Nowy świt,Katarzyna Kasia,2021-12-16 06:00:00
790,Numer na bis,Maria Zamachowska,2021-12-16 10:00:00
791,W środku dnia,Jan Niebudek,2021-12-16 11:00:00
792,Etykieta zastępcza,,2021-12-16 14:00:00
793,Nowy Świat po południu,Michał Porycki,2021-12-16 16:00:00
794,Napiór w eterze,Marek Napiórkowski,2021-12-16 19:00:00
795,Punkt widzenia,Beata Grabarczyk,2021-12-16 21:00:00
796,Nocny świat,Mikołaj Kierski,2021-12-16 22:00:00
797,Sejsmograf,,2021-12-16 23:00:00
798,Muzyka do rana,,2021-12-17 00:00:00
799,Poranna Manna,Wojciech Mann,2021-12-17 06:00:00
800,Dobrze nastrojone,,2021-12-17 10:00:00
801,W środku dnia,,2021-12-17 11:00:00
802,Sny kolorowe,Barbara Gregorczyk,2021-12-17 13:00:00
803,Świat nowej muzyki,Bartek Winczewski,2021-12-17 14:00:00
804,Nowy Świat po południu,Michał Porycki,2021-12-17 16:00:00
805,Muzyczny gabinet terapeutyczny,Monika Borzym,2021-12-17 19:00:00
806,RadioAktywni,,2021-12-17 20:00:00
807,Powidoki,,2021-12-17 22:00:00
808,U progu nocy,Kamil Wrona,2021-12-17 23:00:00
809,Koncertowe granie,,2021-12-18 00:00:00
810,Muzyka do rana,,2021-12-18 01:06:00
811,Sobotni brzask,Maciej Jankowski,2021-12-18 07:00:00
812,Koncert życzeń,Joanna Kołaczkowska,2021-12-18 10:00:00
813,Deliberatorium,Beata Grabarczyk,2021-12-18 12:00:00
814,Bon ton,,2021-12-18 13:00:00
815,Radiolokacja,,2021-12-18 14:00:00
816,Stulecie dziwów,,2021-12-18 15:00:00
817,Miłomuzomania,Kinga Krasuska,2021-12-18 16:00:00
818,Mięta do (pop)kultury,,2021-12-18 18:00:00
819,Soulówka,Mikołaj Tyczyński,2021-12-18 19:00:00
820,"Szczyt wszystkiego, czyli każda lista świata",Mateusz Andruszkiewicz,2021-12-18 20:00:00
821,Domówka,,2021-12-18 22:00:00
822,Muzyka do rana,,2021-12-19 00:00:00
823,De Cuba Su Musica,Jose Torres,2021-12-19 08:00:00
824,Zbiory prywatne,,2021-12-19 10:00:00
825,Manniak po omacku,,2021-12-19 11:00:00
826,Raczek movie,,2021-12-19 13:00:00
827,Wesoła warszawska fala,,2021-12-19 14:00:00
828,Pora siesty,Marcin Kydryński,2021-12-19 15:00:00
829,W głębi duszy,,2021-12-19 17:00:00
830,Nie tylko hip-hop,,2021-12-19 18:00:00
831,Czytał Michał Nogaś,Michał Nogaś,2021-12-19 19:00:00
832,Piosennik,Andrzej Poniedzielski,2021-12-19 20:00:00
833,Dobrze nastrojone po polsku,Marcelina Słomian,2021-12-19 22:00:00
834,Osobiste wycieczki,Maciej Grzenkowicz,2021-12-19 23:00:00
835,Muzyka do rana,,2021-12-20 00:00:00
836,Nowy świt,Maciej Orłoś,2021-12-20 06:00:00
837,Cafe de Paris,Agnieszka Lipka-Barnett,2021-12-20 10:00:00
838,W środku dnia,Jan Niebudek,2021-12-20 11:00:00
839,Dziękuję za wypowiedź,Adam Nowak,2021-12-20 14:00:00
840,Nowy Świat po południu,Michał Porycki,2021-12-20 16:00:00
